"Period","TimeMin","TimeSec","MinPlayed","MinRemain","Kansas_Score","Kentucky_Score","Line","Kansas","Kentucky","Action"
"H1",10,34,9.43333333333333,30.5666666666667,10,20,-3.97723830232534,0.0948405401261434,0.905159459873857,""
"H1",10,33,9.45,30.55,10,20,-3.97723830232534,0.0948084585708933,0.905191541429107,""
"H1",10,32,9.46666666666667,30.5333333333333,10,20,-3.97723830232534,0.0947763511680615,0.905223648831939,""
"H1",10,31,9.48333333333333,30.5166666666667,10,20,-3.97723830232534,0.0947442178939948,0.905255782106005,""
"H1",10,30,9.5,30.5,10,20,-3.97723830232534,0.094712058725016,0.905287941274984,""
"H1",10,29,9.51666666666667,30.4833333333333,10,20,-3.97723830232534,0.0946798736374233,0.905320126362577,""
"H1",10,28,9.53333333333333,30.4666666666667,10,20,-3.97723830232534,0.0946476626074906,0.905352337392509,""
"H1",10,27,9.55,30.45,10,20,-3.97723830232534,0.0946154256114674,0.905384574388533,""
"H1",10,26,9.56666666666667,30.4333333333333,11,20,-3.97723830232534,0.1127089043057,0.8872910956943,"Dominique Hawkins Defensive Rebound."
"H1",10,25,9.58333333333333,30.4166666666667,11,20,-3.97723830232534,0.112677501245609,0.887322498754391,""
"H1",10,24,9.6,30.4,11,20,-3.97723830232534,0.112646069949199,0.887353930050801,""
"H1",10,23,9.61666666666667,30.3833333333333,11,20,-3.97723830232534,0.112614610387143,0.887385389612857,""
"H1",10,22,9.63333333333333,30.3666666666667,11,20,-3.97723830232534,0.112583122530072,0.887416877469928,""
"H1",10,21,9.65,30.35,11,20,-3.97723830232534,0.112551606348582,0.887448393651418,""
"H1",10,20,9.66666666666667,30.3333333333333,11,20,-3.97723830232534,0.112520061813229,0.887479938186771,""
"H1",10,19,9.68333333333333,30.3166666666667,11,20,-3.97723830232534,0.112488488894535,0.887511511105465,""
"H1",10,18,9.7,30.3,11,20,-3.97723830232534,0.112456887562979,0.887543112437021,""
"H1",10,17,9.71666666666667,30.2833333333333,11,20,-3.97723830232534,0.112425257789008,0.887574742210992,""
"H1",10,16,9.73333333333333,30.2666666666667,11,20,-3.97723830232534,0.112393599543027,0.887606400456973,""
"H1",10,15,9.75,30.25,11,20,-3.97723830232534,0.112361912795403,0.887638087204597,""
"H1",10,14,9.76666666666667,30.2333333333333,11,20,-3.97723830232534,0.112330197516469,0.887669802483531,""
"H1",10,13,9.78333333333333,30.2166666666667,11,20,-3.97723830232534,0.112298453676515,0.887701546323485,""
"H1",10,12,9.8,30.2,11,20,-3.97723830232534,0.112266681245797,0.887733318754203,""
"H1",10,11,9.81666666666667,30.1833333333333,11,20,-3.97723830232534,0.112234880194529,0.887765119805471,""
"H1",10,10,9.83333333333333,30.1666666666667,11,20,-3.97723830232534,0.112203050492891,0.887796949507109,""
"H1",10,9,9.85,30.15,11,20,-3.97723830232534,0.112171192111022,0.887828807888978,""
"H1",10,8,9.86666666666667,30.1333333333333,11,20,-3.97723830232534,0.112139305019023,0.887860694980977,""
"H1",10,7,9.88333333333333,30.1166666666667,11,20,-3.97723830232534,0.112107389186958,0.887892610813042,""
"H1",10,6,9.9,30.1,11,20,-3.97723830232534,0.11207544458485,0.88792455541515,""
"H1",10,5,9.91666666666667,30.0833333333333,11,20,-3.97723830232534,0.112043471182687,0.887956528817313,""
"H1",10,4,9.93333333333333,30.0666666666667,11,20,-3.97723830232534,0.112011468950415,0.887988531049585,""
"H1",10,3,9.95,30.05,11,20,-3.97723830232534,0.111979437857944,0.888020562142056,""
"H1",10,2,9.96666666666667,30.0333333333333,11,23,-3.97723830232534,0.0641743996912627,0.935825600308737,"Dominique Hawkins made Free Throw."
"H1",10,1,9.98333333333333,30.0166666666667,11,23,-3.97723830232534,0.064142666232895,0.935857333767105,""
"H1",10,0,10,30,11,23,-3.97723830232534,0.064110912771371,0.935889087228629,""
"H1",9,59,10.0166666666667,29.9833333333333,11,23,-3.97723830232534,0.0640791392949825,0.935920860705017,""
"H1",9,58,10.0333333333333,29.9666666666667,11,23,-3.97723830232534,0.0640473457920225,0.935952654207977,""
"H1",9,57,10.05,29.95,11,23,-3.97723830232534,0.0640155322507854,0.935984467749215,""
"H1",9,56,10.0666666666667,29.9333333333333,11,23,-3.97723830232534,0.0639836986595663,0.936016301340434,""
"H1",9,55,10.0833333333333,29.9166666666667,11,23,-3.97723830232534,0.0639518450066623,0.936048154993338,""
"H1",9,54,10.1,29.9,11,23,-3.97723830232534,0.0639199712803714,0.936080028719629,""
"H1",9,53,10.1166666666667,29.8833333333333,11,23,-3.97723830232534,0.0638880774689933,0.936111922531007,""
"H1",9,52,10.1333333333333,29.8666666666667,11,23,-3.97723830232534,0.0638561635608288,0.936143836439171,""
"H1",9,51,10.15,29.85,11,23,-3.97723830232534,0.0638242295441807,0.936175770455819,""
"H1",9,50,10.1666666666667,29.8333333333333,11,23,-3.97723830232534,0.0637922754073525,0.936207724592647,""
"H1",9,49,10.1833333333333,29.8166666666667,11,23,-3.97723830232534,0.0637603011386504,0.93623969886135,"Devonte' Graham Turnover."
"H1",9,48,10.2,29.8,11,23,-3.97723830232534,0.0637283067263812,0.936271693273619,""
"H1",9,47,10.2166666666667,29.7833333333333,11,23,-3.97723830232534,0.063696292158854,0.936303707841146,""
"H1",9,46,10.2333333333333,29.7666666666667,11,23,-3.97723830232534,0.0636642574243791,0.936335742575621,""
"H1",9,45,10.25,29.75,11,23,-3.97723830232534,0.0636322025112691,0.936367797488731,""
"H1",9,44,10.2666666666667,29.7333333333333,11,23,-3.97723830232534,0.0636001274078379,0.936399872592162,""
"H1",9,43,10.2833333333333,29.7166666666667,11,23,-3.97723830232534,0.0635680321024018,0.936431967897598,""
"H1",9,42,10.3,29.7,11,23,-3.97723830232534,0.0635359165832784,0.936464083416722,""
"H1",9,41,10.3166666666667,29.6833333333333,11,23,-3.97723830232534,0.0635037808387876,0.936496219161212,""
"H1",9,40,10.3333333333333,29.6666666666667,11,23,-3.97723830232534,0.0634716248572511,0.936528375142749,""
"H1",9,39,10.35,29.65,11,23,-3.97723830232534,0.0634394486269929,0.936560551373007,""
"H1",9,38,10.3666666666667,29.6333333333333,11,23,-3.97723830232534,0.0634072521363387,0.936592747863661,""
"H1",9,37,10.3833333333333,29.6166666666667,11,23,-3.97723830232534,0.0633750353736164,0.936624964626384,""
"H1",9,36,10.4,29.6,11,23,-3.97723830232534,0.0633427983271564,0.936657201672844,"Edrice Adebayo Offensive Rebound."
"H1",9,35,10.4166666666667,29.5833333333333,11,23,-3.97723830232534,0.0633105409852909,0.936689459014709,""
"H1",9,34,10.4333333333333,29.5666666666667,11,23,-3.97723830232534,0.0632782633363547,0.936721736663645,""
"H1",9,33,10.45,29.55,11,23,-3.97723830232534,0.0632459653686844,0.936754034631316,""
"H1",9,32,10.4666666666667,29.5333333333333,11,23,-3.97723830232534,0.0632136470706198,0.93678635292938,""
"H1",9,31,10.4833333333333,29.5166666666667,11,23,-3.97723830232534,0.0631813084305023,0.936818691569498,""
"H1",9,30,10.5,29.5,11,23,-3.97723830232534,0.0631489494366759,0.936851050563324,""
"H1",9,29,10.5166666666667,29.4833333333333,11,23,-3.97723830232534,0.0631165700774875,0.936883429922513,""
"H1",9,28,10.5333333333333,29.4666666666667,11,23,-3.97723830232534,0.0630841703412863,0.936915829658714,""
"H1",9,27,10.55,29.45,11,23,-3.97723830232534,0.0630517502164242,0.936948249783576,""
"H1",9,26,10.5666666666667,29.4333333333333,11,23,-3.97723830232534,0.0630193096912552,0.936980690308745,""
"H1",9,25,10.5833333333333,29.4166666666667,11,23,-3.97723830232534,0.0629868487541367,0.937013151245863,""
"H1",9,24,10.6,29.4,11,23,-3.97723830232534,0.0629543673934289,0.937045632606571,""
"H1",9,23,10.6166666666667,29.3833333333333,11,23,-3.97723830232534,0.0629218655974938,0.937078134402506,""
"H1",9,22,10.6333333333333,29.3666666666667,11,23,-3.97723830232534,0.0628893433546973,0.937110656645303,""
"H1",9,21,10.65,29.35,11,23,-3.97723830232534,0.0628568006534079,0.937143199346592,""
"H1",9,20,10.6666666666667,29.3333333333333,11,23,-3.97723830232534,0.0628242374819968,0.937175762518003,""
"H1",9,19,10.6833333333333,29.3166666666667,11,23,-3.97723830232534,0.0627916538288384,0.937208346171162,""
"H1",9,18,10.7,29.3,11,23,-3.97723830232534,0.0627590496823101,0.93724095031769,"De'Aaron Fox Turnover."
"H1",9,17,10.7166666666667,29.2833333333333,11,23,-3.97723830232534,0.0627264250307923,0.937273574969208,""
"H1",9,16,10.7333333333333,29.2666666666667,11,23,-3.97723830232534,0.0626937798626687,0.937306220137331,""
"H1",9,15,10.75,29.25,11,23,-3.97723830232534,0.0626611141663261,0.937338885833674,""
"H1",9,14,10.7666666666667,29.2333333333333,11,23,-3.97723830232534,0.0626284279301548,0.937371572069845,""
"H1",9,13,10.7833333333333,29.2166666666667,11,23,-3.97723830232534,0.0625957211425476,0.937404278857452,""
"H1",9,12,10.8,29.2,11,23,-3.97723830232534,0.062562993791902,0.937437006208098,""
"H1",9,11,10.8166666666667,29.1833333333333,11,23,-3.97723830232534,0.0625302458666178,0.937469754133382,""
"H1",9,10,10.8333333333333,29.1666666666667,11,23,-3.97723830232534,0.0624974773550985,0.937502522644902,""
"H1",9,9,10.85,29.15,11,23,-3.97723830232534,0.0624646882457514,0.937535311754249,""
"H1",9,8,10.8666666666667,29.1333333333333,11,23,-3.97723830232534,0.0624318785269871,0.937568121473013,""
"H1",9,7,10.8833333333333,29.1166666666667,11,23,-3.97723830232534,0.06239904818722,0.93760095181278,""
"H1",9,6,10.9,29.1,11,23,-3.97723830232534,0.0623661972148679,0.937633802785132,""
"H1",9,5,10.9166666666667,29.0833333333333,11,23,-3.97723830232534,0.0623333255983527,0.937666674401647,""
"H1",9,4,10.9333333333333,29.0666666666667,11,23,-3.97723830232534,0.0623004333260999,0.9376995666739,""
"H1",9,3,10.95,29.05,11,23,-3.97723830232534,0.0622675203865387,0.937732479613461,""
"H1",9,2,10.9666666666667,29.0333333333333,11,23,-3.97723830232534,0.0622345867681025,0.937765413231898,""
"H1",9,1,10.9833333333333,29.0166666666667,11,23,-3.97723830232534,0.0622016324592281,0.937798367540772,""
"H1",9,0,11,29,11,23,-3.97723830232534,0.062168657448357,0.937831342551643,"De'Aaron Fox Steal."
"H1",8,59,11.0166666666667,28.9833333333333,11,23,-3.97723830232534,0.0621356617239343,0.937864338276066,""
"H1",8,58,11.0333333333333,28.9666666666667,11,23,-3.97723830232534,0.0621026452744093,0.937897354725591,""
"H1",8,57,11.05,28.95,11,23,-3.97723830232534,0.0620696080882358,0.937930391911764,""
"H1",8,56,11.0666666666667,28.9333333333333,11,23,-3.97723830232534,0.0620365501538711,0.937963449846129,""
"H1",8,55,11.0833333333333,28.9166666666667,11,23,-3.97723830232534,0.0620034714597774,0.937996528540223,""
"H1",8,54,11.1,28.9,11,23,-3.97723830232534,0.061970371994421,0.938029628005579,""
"H1",8,53,11.1166666666667,28.8833333333333,11,23,-3.97723830232534,0.0619372517462726,0.938062748253727,""
"H1",8,52,11.1333333333333,28.8666666666667,11,23,-3.97723830232534,0.0619041107038075,0.938095889296192,""
"H1",8,51,11.15,28.85,11,23,-3.97723830232534,0.0618709488555051,0.938129051144495,""
"H1",8,50,11.1666666666667,28.8333333333333,11,23,-3.97723830232534,0.0618377661898502,0.93816223381015,""
"H1",8,49,11.1833333333333,28.8166666666667,11,23,-3.97723830232534,0.0618045626953311,0.938195437304669,""
"H1",8,48,11.2,28.8,11,23,-3.97723830232534,0.0617713383604418,0.938228661639558,""
"H1",8,47,11.2166666666667,28.7833333333333,11,23,-3.97723830232534,0.0617380931736803,0.93826190682632,""
"H1",8,46,11.2333333333333,28.7666666666667,11,23,-3.97723830232534,0.0617048271235497,0.93829517287645,""
"H1",8,45,11.25,28.75,11,23,-3.97723830232534,0.0616715401985581,0.938328459801442,"Edrice Adebayo Turnover."
"H1",8,44,11.2666666666667,28.7333333333333,11,23,-3.97723830232534,0.0616382323872183,0.938361767612782,""
"H1",8,43,11.2833333333333,28.7166666666667,11,23,-3.97723830232534,0.0616049036780483,0.938395096321952,""
"H1",8,42,11.3,28.7,11,23,-3.97723830232534,0.0615715540595708,0.938428445940429,""
"H1",8,41,11.3166666666667,28.6833333333333,11,23,-3.97723830232534,0.0615381835203139,0.938461816479686,""
"H1",8,40,11.3333333333333,28.6666666666667,13,23,-3.97723830232534,0.0910109060832731,0.908989093916727,"Frank Mason III made Layup. Assisted by Josh Jackson."
"H1",8,39,11.35,28.65,13,23,-3.97723830232534,0.0909757195948061,0.909024280405194,""
"H1",8,38,11.3666666666667,28.6333333333333,13,23,-3.97723830232534,0.0909405044017162,0.909059495598284,""
"H1",8,37,11.3833333333333,28.6166666666667,13,23,-3.97723830232534,0.0909052604774755,0.909094739522525,""
"H1",8,36,11.4,28.6,13,23,-3.97723830232534,0.0908699877955306,0.909130012204469,""
"H1",8,35,11.4166666666667,28.5833333333333,13,23,-3.97723830232534,0.0908346863293015,0.909165313670699,""
"H1",8,34,11.4333333333333,28.5666666666667,13,23,-3.97723830232534,0.0907993560521827,0.909200643947817,""
"H1",8,33,11.45,28.55,13,23,-3.97723830232534,0.0907639969375424,0.909236003062458,""
"H1",8,32,11.4666666666667,28.5333333333333,13,23,-3.97723830232534,0.0907286089587229,0.909271391041277,""
"H1",8,31,11.4833333333333,28.5166666666667,13,23,-3.97723830232534,0.0906931920890403,0.90930680791096,""
"H1",8,30,11.5,28.5,13,23,-3.97723830232534,0.0906577463017848,0.909342253698215,""
"H1",8,29,11.5166666666667,28.4833333333333,13,23,-3.97723830232534,0.0906222715702205,0.909377728429779,""
"H1",8,28,11.5333333333333,28.4666666666667,13,23,-3.97723830232534,0.0905867678675857,0.909413232132414,""
"H1",8,27,11.55,28.45,13,23,-3.97723830232534,0.0905512351670922,0.909448764832908,""
"H1",8,26,11.5666666666667,28.4333333333333,13,23,-3.97723830232534,0.0905156734419258,0.909484326558074,""
"H1",8,25,11.5833333333333,28.4166666666667,13,23,-3.97723830232534,0.0904800826652465,0.909519917334753,""
"H1",8,24,11.6,28.4,13,23,-3.97723830232534,0.090444462810188,0.909555537189812,""
"H1",8,23,11.6166666666667,28.3833333333333,13,25,-3.97723830232534,0.0609339233144196,0.93906607668558,"Malik Monk made Layup. Assisted by De'Aaron Fox."
"H1",8,22,11.6333333333333,28.3666666666667,13,25,-3.97723830232534,0.0609001531078975,0.939099846892102,""
"H1",8,21,11.65,28.35,13,25,-3.97723830232534,0.0608663617523211,0.939133638247679,""
"H1",8,20,11.6666666666667,28.3333333333333,13,25,-3.97723830232534,0.0608325492363394,0.939167450763661,""
"H1",8,19,11.6833333333333,28.3166666666667,13,25,-3.97723830232534,0.0607987155486085,0.939201284451392,""
"H1",8,18,11.7,28.3,13,25,-3.97723830232534,0.060764860677791,0.939235139322209,""
"H1",8,17,11.7166666666667,28.2833333333333,13,25,-3.97723830232534,0.0607309846125555,0.939269015387444,""
"H1",8,16,11.7333333333333,28.2666666666667,13,25,-3.97723830232534,0.0606970873415781,0.939302912658422,""
"H1",8,15,11.75,28.25,13,25,-3.97723830232534,0.0606631688535412,0.939336831146459,""
"H1",8,14,11.7666666666667,28.2333333333333,13,25,-3.97723830232534,0.0606292291371341,0.939370770862866,""
"H1",8,13,11.7833333333333,28.2166666666667,13,25,-3.97723830232534,0.0605952681810529,0.939404731818947,""
"H1",8,12,11.8,28.2,13,25,-3.97723830232534,0.0605612859740011,0.939438714025999,""
"H1",8,11,11.8166666666667,28.1833333333333,13,25,-3.97723830232534,0.0605272825046888,0.939472717495311,""
"H1",8,10,11.8333333333333,28.1666666666667,13,25,-3.97723830232534,0.0604932577618331,0.939506742238167,""
"H1",8,9,11.85,28.15,13,25,-3.97723830232534,0.0604592117341587,0.939540788265841,""
"H1",8,8,11.8666666666667,28.1333333333333,13,25,-3.97723830232534,0.0604251444103973,0.939574855589603,""
"H1",8,7,11.8833333333333,28.1166666666667,13,25,-3.97723830232534,0.0603910557792876,0.939608944220712,""
"H1",8,6,11.9,28.1,13,25,-3.97723830232534,0.0603569458295765,0.939643054170423,""
"H1",8,5,11.9166666666667,28.0833333333333,13,25,-3.97723830232534,0.0603228145500176,0.939677185449982,""
"H1",8,4,11.9333333333333,28.0666666666667,15,25,-3.97723830232534,0.0897259176438842,0.910274082356116,"Josh Jackson made Layup."
"H1",8,3,11.95,28.05,15,25,-3.97723830232534,0.0896896808904489,0.910310319109551,""
"H1",8,2,11.9666666666667,28.0333333333333,15,25,-3.97723830232534,0.0896534144609576,0.910346585539042,""
"H1",8,1,11.9833333333333,28.0166666666667,15,25,-3.97723830232534,0.0896171183279417,0.910382881672058,""
"H1",8,0,12,28,15,25,-3.97723830232534,0.0895807924639065,0.910419207536094,""
"H1",7,59,12.0166666666667,27.9833333333333,15,25,-3.97723830232534,0.0895444368413304,0.91045556315867,""
"H1",7,58,12.0333333333333,27.9666666666667,15,25,-3.97723830232534,0.089508051432666,0.910491948567334,""
"H1",7,57,12.05,27.95,15,25,-3.97723830232534,0.0894716362103398,0.91052836378966,""
"H1",7,56,12.0666666666667,27.9333333333333,15,25,-3.97723830232534,0.0894351911467515,0.910564808853249,""
"H1",7,55,12.0833333333333,27.9166666666667,15,25,-3.97723830232534,0.0893987162142746,0.910601283785725,""
"H1",7,54,12.1,27.9,15,25,-3.97723830232534,0.089362211385257,0.910637788614743,""
"H1",7,53,12.1166666666667,27.8833333333333,15,25,-3.97723830232534,0.0893256766320191,0.910674323367981,""
"H1",7,52,12.1333333333333,27.8666666666667,15,25,-3.97723830232534,0.0892891119268561,0.910710888073144,""
"H1",7,51,12.15,27.85,15,25,-3.97723830232534,0.089252517242036,0.910747482757964,""
"H1",7,50,12.1666666666667,27.8333333333333,15,25,-3.97723830232534,0.0892158925498012,0.910784107450199,""
"H1",7,49,12.1833333333333,27.8166666666667,15,25,-3.97723830232534,0.0891792378223673,0.910820762177633,""
"H1",7,48,12.2,27.8,15,25,-3.97723830232534,0.0891425530319235,0.910857446968076,""
"H1",7,47,12.2166666666667,27.7833333333333,15,25,-3.97723830232534,0.0891058381506333,0.910894161849367,""
"H1",7,46,12.2333333333333,27.7666666666667,15,25,-3.97723830232534,0.0890690931506333,0.910930906849367,""
"H1",7,45,12.25,27.75,15,25,-3.97723830232534,0.0890323180040338,0.910967681995966,""
"H1",7,44,12.2666666666667,27.7333333333333,15,25,-3.97723830232534,0.0889955126829189,0.911004487317081,""
"H1",7,43,12.2833333333333,27.7166666666667,15,25,-3.97723830232534,0.0889586771593465,0.911041322840654,""
"H1",7,42,12.3,27.7,15,25,-3.97723830232534,0.0889218114053477,0.911078188594652,""
"H1",7,41,12.3166666666667,27.6833333333333,15,25,-3.97723830232534,0.0888849153929276,0.911115084607072,""
"H1",7,40,12.3333333333333,27.6666666666667,15,25,-3.97723830232534,0.0888479890940649,0.911152010905935,""
"H1",7,39,12.35,27.65,15,25,-3.97723830232534,0.0888110324807119,0.911188967519288,""
"H1",7,38,12.3666666666667,27.6333333333333,15,25,-3.97723830232534,0.0887740455247943,0.911225954475206,""
"H1",7,37,12.3833333333333,27.6166666666667,15,25,-3.97723830232534,0.0887370281982118,0.911262971801788,""
"H1",7,36,12.4,27.6,15,25,-3.97723830232534,0.0886999804728378,0.911300019527162,""
"H1",7,35,12.4166666666667,27.5833333333333,15,25,-3.97723830232534,0.0886629023205189,0.911337097679481,"Josh Jackson Defensive Rebound."
"H1",7,34,12.4333333333333,27.5666666666667,15,25,-3.97723830232534,0.0886257937130756,0.911374206286924,""
"H1",7,33,12.45,27.55,15,25,-3.97723830232534,0.0885886546223017,0.911411345377698,""
"H1",7,32,12.4666666666667,27.5333333333333,15,25,-3.97723830232534,0.0885514850199655,0.911448514980035,""
"H1",7,31,12.4833333333333,27.5166666666667,15,25,-3.97723830232534,0.0885142848778077,0.911485715122192,""
"H1",7,30,12.5,27.5,15,25,-3.97723830232534,0.0884770541675436,0.911522945832456,""
"H1",7,29,12.5166666666667,27.4833333333333,15,25,-3.97723830232534,0.0884397928608617,0.911560207139138,""
"H1",7,28,12.5333333333333,27.4666666666667,15,25,-3.97723830232534,0.0884025009294243,0.911597499070576,""
"H1",7,27,12.55,27.45,15,25,-3.97723830232534,0.0883651783448668,0.911634821655133,""
"H1",7,26,12.5666666666667,27.4333333333333,15,25,-3.97723830232534,0.0883278250787991,0.911672174921201,""
"H1",7,25,12.5833333333333,27.4166666666667,15,25,-3.97723830232534,0.0882904411028039,0.911709558897196,"Malik Monk Defensive Rebound."
"H1",7,24,12.6,27.4,15,25,-3.97723830232534,0.0882530263884381,0.911746973611562,""
"H1",7,23,12.6166666666667,27.3833333333333,15,25,-3.97723830232534,0.0882155809072318,0.911784419092768,""
"H1",7,22,12.6333333333333,27.3666666666667,15,25,-3.97723830232534,0.088178104630689,0.911821895369311,""
"H1",7,21,12.65,27.35,15,25,-3.97723830232534,0.0881405975302871,0.911859402469713,""
"H1",7,20,12.6666666666667,27.3333333333333,15,25,-3.97723830232534,0.0881030595774773,0.911896940422523,""
"H1",7,19,12.6833333333333,27.3166666666667,15,25,-3.97723830232534,0.0880654907436844,0.911934509256316,""
"H1",7,18,12.7,27.3,15,25,-3.97723830232534,0.0880278910003066,0.911972108999693,""
"H1",7,17,12.7166666666667,27.2833333333333,15,25,-3.97723830232534,0.087990260318716,0.912009739681284,""
"H1",7,16,12.7333333333333,27.2666666666667,15,25,-3.97723830232534,0.0879525986702582,0.912047401329742,""
"H1",7,15,12.75,27.25,15,25,-3.97723830232534,0.0879149060262525,0.912085093973747,""
"H1",7,14,12.7666666666667,27.2333333333333,15,25,-3.97723830232534,0.0878771823579916,0.912122817642008,""
"H1",7,13,12.7833333333333,27.2166666666667,15,25,-3.97723830232534,0.0878394276367419,0.912160572363258,""
"H1",7,12,12.8,27.2,15,25,-3.97723830232534,0.0878016418337439,0.912198358166256,""
"H1",7,11,12.8166666666667,27.1833333333333,15,25,-3.97723830232534,0.0877638249202111,0.912236175079789,""
"H1",7,10,12.8333333333333,27.1666666666667,15,25,-3.97723830232534,0.0877259768673307,0.912274023132669,""
"H1",7,9,12.85,27.15,15,25,-3.97723830232534,0.087688097646264,0.912311902353736,""
"H1",7,8,12.8666666666667,27.1333333333333,15,25,-3.97723830232534,0.0876501872281454,0.912349812771855,""
"H1",7,7,12.8833333333333,27.1166666666667,15,25,-3.97723830232534,0.0876122455840834,0.912387754415917,""
"H1",7,6,12.9,27.1,15,25,-3.97723830232534,0.0875742726851597,0.91242572731484,""
"H1",7,5,12.9166666666667,27.0833333333333,15,25,-3.97723830232534,0.08753626850243,0.91246373149757,""
"H1",7,4,12.9333333333333,27.0666666666667,15,25,-3.97723830232534,0.0874982330069237,0.912501766993076,""
"H1",7,3,12.95,27.05,15,25,-3.97723830232534,0.0874601661696432,0.912539833830357,""
"H1",7,2,12.9666666666667,27.0333333333333,15,25,-3.97723830232534,0.0874220679615656,0.912577932038434,""
"H1",7,1,12.9833333333333,27.0166666666667,15,25,-3.97723830232534,0.0873839383536406,0.912616061646359,"Official TV Timeout"
"H1",7,0,13,27,15,25,-3.97723830232534,0.0873457773167923,0.912654222683208,""
"H1",6,59,13.0166666666667,26.9833333333333,15,25,-3.97723830232534,0.0873075848219182,0.912692415178082,""
"H1",6,58,13.0333333333333,26.9666666666667,15,25,-3.97723830232534,0.0872693608398895,0.912730639160111,""
"H1",6,57,13.05,26.95,15,25,-3.97723830232534,0.0872311053415511,0.912768894658449,""
"H1",6,56,13.0666666666667,26.9333333333333,15,25,-3.97723830232534,0.0871928182977214,0.912807181702279,""
"H1",6,55,13.0833333333333,26.9166666666667,15,25,-3.97723830232534,0.0871544996791928,0.912845500320807,""
"H1",6,54,13.1,26.9,15,25,-3.97723830232534,0.0871161494567312,0.912883850543269,""
"H1",6,53,13.1166666666667,26.8833333333333,15,25,-3.97723830232534,0.0870777676010763,0.912922232398924,""
"H1",6,52,13.1333333333333,26.8666666666667,15,25,-3.97723830232534,0.0870393540829414,0.912960645917059,""
"H1",6,51,13.15,26.85,15,25,-3.97723830232534,0.0870009088730137,0.912999091126986,""
"H1",6,50,13.1666666666667,26.8333333333333,15,25,-3.97723830232534,0.0869624319419537,0.913037568058046,""
"H1",6,49,13.1833333333333,26.8166666666667,15,25,-3.97723830232534,0.0869239232603961,0.913076076739604,""
"H1",6,48,13.2,26.8,15,25,-3.97723830232534,0.0868853827989492,0.913114617201051,""
"H1",6,47,13.2166666666667,26.7833333333333,15,25,-3.97723830232534,0.0868468105281948,0.913153189471805,""
"H1",6,46,13.2333333333333,26.7666666666667,15,25,-3.97723830232534,0.0868082064186887,0.913191793581311,""
"H1",6,45,13.25,26.75,15,25,-3.97723830232534,0.0867695704409605,0.91323042955904,""
"H1",6,44,13.2666666666667,26.7333333333333,15,25,-3.97723830232534,0.0867309025655132,0.913269097434487,""
"H1",6,43,13.2833333333333,26.7166666666667,15,25,-3.97723830232534,0.0866922027628239,0.913307797237176,""
"H1",6,42,13.3,26.7,15,25,-3.97723830232534,0.0866534710033434,0.913346528996657,""
"H1",6,41,13.3166666666667,26.6833333333333,15,25,-3.97723830232534,0.0866147072574964,0.913385292742504,""
"H1",6,40,13.3333333333333,26.6666666666667,15,25,-3.97723830232534,0.0865759114956811,0.913424088504319,"Josh Jackson Steal."
"H1",6,39,13.35,26.65,15,25,-3.97723830232534,0.0865370836882695,0.91346291631173,""
"H1",6,38,13.3666666666667,26.6333333333333,15,25,-3.97723830232534,0.086498223805608,0.913501776194392,""
"H1",6,37,13.3833333333333,26.6166666666667,15,25,-3.97723830232534,0.086459331818016,0.913540668181984,""
"H1",6,36,13.4,26.6,17,25,-3.97723830232534,0.125581457897306,0.874418542102694,"Josh Jackson made Dunk."
"H1",6,35,13.4166666666667,26.5833333333333,17,25,-3.97723830232534,0.12554430400814,0.87445569599186,""
"H1",6,34,13.4333333333333,26.5666666666667,17,25,-3.97723830232534,0.12550711140942,0.87449288859058,""
"H1",6,33,13.45,26.55,17,25,-3.97723830232534,0.125469880053377,0.874530119946623,""
"H1",6,32,13.4666666666667,26.5333333333333,17,25,-3.97723830232534,0.125432609892169,0.874567390107831,""
"H1",6,31,13.4833333333333,26.5166666666667,17,25,-3.97723830232534,0.125395300877877,0.874604699122123,""
"H1",6,30,13.5,26.5,17,25,-3.97723830232534,0.125357952962508,0.874642047037492,""
"H1",6,29,13.5166666666667,26.4833333333333,17,25,-3.97723830232534,0.125320566097996,0.874679433902004,""
"H1",6,28,13.5333333333333,26.4666666666667,17,25,-3.97723830232534,0.125283140236197,0.874716859763803,""
"H1",6,27,13.55,26.45,17,25,-3.97723830232534,0.125245675328895,0.874754324671105,""
"H1",6,26,13.5666666666667,26.4333333333333,17,25,-3.97723830232534,0.125208171327794,0.874791828672206,""
"H1",6,25,13.5833333333333,26.4166666666667,17,25,-3.97723830232534,0.125170628184528,0.874829371815472,""
"H1",6,24,13.6,26.4,17,25,-3.97723830232534,0.125133045850652,0.874866954149348,""
"H1",6,23,13.6166666666667,26.3833333333333,17,25,-3.97723830232534,0.125095424277646,0.874904575722354,""
"H1",6,22,13.6333333333333,26.3666666666667,17,25,-3.97723830232534,0.125057763416913,0.874942236583087,""
"H1",6,21,13.65,26.35,17,25,-3.97723830232534,0.125020063219784,0.874979936780216,""
"H1",6,20,13.6666666666667,26.3333333333333,17,25,-3.97723830232534,0.124982323637508,0.875017676362492,"Edrice Adebayo Turnover."
"H1",6,19,13.6833333333333,26.3166666666667,17,25,-3.97723830232534,0.124944544621263,0.875055455378737,""
"H1",6,18,13.7,26.3,17,25,-3.97723830232534,0.124906726122148,0.875093273877852,""
"H1",6,17,13.7166666666667,26.2833333333333,17,25,-3.97723830232534,0.124868868091185,0.875131131908815,""
